"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1994-Q3","Q3-1994","1","RATIOS","0","Units",,,86.7336347649215,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1994-Q4","Q4-1994","1","RATIOS","0","Units",,,85.2419108864874,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1995","1995","1","RATIOS","0","Units",,,82.9988490602496,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1995-Q1","Q1-1995","1","RATIOS","0","Units",,,85.0024344900077,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1995-Q2","Q2-1995","1","RATIOS","0","Units",,,83.8850232626363,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1995-Q3","Q3-1995","1","RATIOS","0","Units",,,82.1624883565025,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1995-Q4","Q4-1995","1","RATIOS","0","Units",,,80.9454501318521,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1996","1996","1","RATIOS","0","Units",,,79.6351909641289,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1996-Q1","Q1-1996","1","RATIOS","0","Units",,,80.0549322574934,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1996-Q2","Q2-1996","1","RATIOS","0","Units",,,79.7727043372486,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1996-Q3","Q3-1996","1","RATIOS","0","Units",,,79.7826086190176,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1996-Q4","Q4-1996","1","RATIOS","0","Units",,,78.930518642756,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1997","1997","1","RATIOS","0","Units",,,79.9929446673408,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1997-Q1","Q1-1997","1","RATIOS","0","Units",,,79.0304025155001,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1997-Q2","Q2-1997","1","RATIOS","0","Units",,,79.0341817595186,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1997-Q3","Q3-1997","1","RATIOS","0","Units",,,80.3335829842339,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1997-Q4","Q4-1997","1","RATIOS","0","Units",,,81.5736114101107,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1998","1998","1","RATIOS","0","Units",,,84.5103243254251,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1998-Q1","Q1-1998","1","RATIOS","0","Units",,,83.9477560903469,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1998-Q2","Q2-1998","1","RATIOS","0","Units",,,84.6872070320884,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1998-Q3","Q3-1998","1","RATIOS","0","Units",,,83.5574477744017,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1998-Q4","Q4-1998","1","RATIOS","0","Units",,,85.8488864048634,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1999","1999","1","RATIOS","0","Units",,,86.5575050302919,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1999-Q1","Q1-1999","1","RATIOS","0","Units",,,86.5378501483945,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1999-Q2","Q2-1999","1","RATIOS","0","Units",,,84.8018083830993,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1999-Q3","Q3-1999","1","RATIOS","0","Units",,,86.8073292619753,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","1999-Q4","Q4-1999","1","RATIOS","0","Units",,,88.0830323276985,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2000","2000","1","RATIOS","0","Units",,,89.0914019619944,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2000-Q1","Q1-2000","1","RATIOS","0","Units",,,89.255123731579,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2000-Q2","Q2-2000","1","RATIOS","0","Units",,,92.6980180961567,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2000-Q3","Q3-2000","1","RATIOS","0","Units",,,85.1365570883584,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2000-Q4","Q4-2000","1","RATIOS","0","Units",,,89.2759089318837,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2001","2001","1","RATIOS","0","Units",,,91.5616968595149,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2001-Q1","Q1-2001","1","RATIOS","0","Units",,,89.5717396484089,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2001-Q2","Q2-2001","1","RATIOS","0","Units",,,90.6507297624568,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2001-Q3","Q3-2001","1","RATIOS","0","Units",,,93.2417189112349,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2001-Q4","Q4-2001","1","RATIOS","0","Units",,,92.7825991159589,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2002","2002","1","RATIOS","0","Units",,,106.600521198495,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2002-Q1","Q1-2002","1","RATIOS","0","Units",,,97.3586280075407,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2002-Q2","Q2-2002","1","RATIOS","0","Units",,,107.129854854702,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2002-Q3","Q3-2002","1","RATIOS","0","Units",,,109.640166607346,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2002-Q4","Q4-2002","1","RATIOS","0","Units",,,112.273435324391,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2003","2003","1","RATIOS","0","Units",,,120.365776254134,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2003-Q1","Q1-2003","1","RATIOS","0","Units",,,113.928763442477,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2003-Q2","Q2-2003","1","RATIOS","0","Units",,,118.236245651025,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2003-Q3","Q3-2003","1","RATIOS","0","Units",,,124.170594378892,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2003-Q4","Q4-2003","1","RATIOS","0","Units",,,125.127501544142,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2004","2004","1","RATIOS","0","Units",,,119.261052751895,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2004-Q1","Q1-2004","1","RATIOS","0","Units",,,123.688416156415,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2004-Q2","Q2-2004","1","RATIOS","0","Units",,,117.488382992338,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2004-Q3","Q3-2004","1","RATIOS","0","Units",,,118.804860916788,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2004-Q4","Q4-2004","1","RATIOS","0","Units",,,117.062550942038,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2005","2005","1","RATIOS","0","Units",,,115.357894995504,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2005-Q1","Q1-2005","1","RATIOS","0","Units",,,117.042252476749,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2005-Q2","Q2-2005","1","RATIOS","0","Units",,,114.516141873034,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2005-Q3","Q3-2005","1","RATIOS","0","Units",,,113.926083909661,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2005-Q4","Q4-2005","1","RATIOS","0","Units",,,115.947101722574,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2006","2006","1","RATIOS","0","Units",,,117.046127672053,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2006-Q1","Q1-2006","1","RATIOS","0","Units",,,116.395588639112,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2006-Q2","Q2-2006","1","RATIOS","0","Units",,,119.116812948508,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2006-Q3","Q3-2006","1","RATIOS","0","Units",,,116.591076422548,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2006-Q4","Q4-2006","1","RATIOS","0","Units",,,116.081032678045,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2007","2007","1","RATIOS","0","Units",,,118.887622405536,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2007-Q1","Q1-2007","1","RATIOS","0","Units",,,115.972444200157,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2007-Q2","Q2-2007","1","RATIOS","0","Units",,,116.707357391509,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2007-Q3","Q3-2007","1","RATIOS","0","Units",,,120.687097738783,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2007-Q4","Q4-2007","1","RATIOS","0","Units",,,122.183590291696,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2008","2008","1","RATIOS","0","Units",,,114.917615678274,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2008-Q1","Q1-2008","1","RATIOS","0","Units",,,120.90277479424,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2008-Q2","Q2-2008","1","RATIOS","0","Units",,,118.095818282591,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2008-Q3","Q3-2008","1","RATIOS","0","Units",,,114.828786251533,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2008-Q4","Q4-2008","1","RATIOS","0","Units",,,105.843083384733,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2009","2009","1","RATIOS","0","Units",,,114.190341918598,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2009-Q1","Q1-2009","1","RATIOS","0","Units",,,108.395698213724,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2009-Q2","Q2-2009","1","RATIOS","0","Units",,,108.924052294558,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2009-Q3","Q3-2009","1","RATIOS","0","Units",,,117.833520953264,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2009-Q4","Q4-2009","1","RATIOS","0","Units",,,121.608096212847,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2010","2010","1","RATIOS","0","Units",,,122.584322163093,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2010-Q1","Q1-2010","1","RATIOS","0","Units",,,123.965409281726,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2010-Q2","Q2-2010","1","RATIOS","0","Units",,,125.128118164629,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2010-Q3","Q3-2010","1","RATIOS","0","Units",,,122.119601599911,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2010-Q4","Q4-2010","1","RATIOS","0","Units",,,119.124159606105,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2011","2011","1","RATIOS","0","Units",,,112.682958138714,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2011-Q1","Q1-2011","1","RATIOS","0","Units",,,115.970904931338,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2011-Q2","Q2-2011","1","RATIOS","0","Units",,,114.430129581601,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2011-Q3","Q3-2011","1","RATIOS","0","Units",,,111.791481250932,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2011-Q4","Q4-2011","1","RATIOS","0","Units",,,108.539316790986,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2012","2012","1","RATIOS","0","Units",,,110.679678633658,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2012-Q1","Q1-2012","1","RATIOS","0","Units",,,110.894087763683,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2012-Q2","Q2-2012","1","RATIOS","0","Units",,,108.60888482609,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2012-Q3","Q3-2012","1","RATIOS","0","Units",,,111.706234935757,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2012-Q4","Q4-2012","1","RATIOS","0","Units",,,111.509507009104,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2013","2013","1","RATIOS","0","Units",,,114.837858733653,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2013-Q1","Q1-2013","1","RATIOS","0","Units",,,111.478371340845,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2013-Q2","Q2-2013","1","RATIOS","0","Units",,,113.57609603687,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2013-Q3","Q3-2013","1","RATIOS","0","Units",,,116.173326313329,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2013-Q4","Q4-2013","1","RATIOS","0","Units",,,118.123641243567,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2014","2014","1","RATIOS","0","Units",,,121.138045998851,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2014-Q1","Q1-2014","1","RATIOS","0","Units",,,119.711407826841,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2014-Q2","Q2-2014","1","RATIOS","0","Units",,,120.08447771547,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2014-Q3","Q3-2014","1","RATIOS","0","Units",,,121.898747853392,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2014-Q4","Q4-2014","1","RATIOS","0","Units",,,122.857550599702,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2015","2015","1","RATIOS","0","Units",,,130.577399754868,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2015-Q1","Q1-2015","1","RATIOS","0","Units",,,125.940557949992,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2015-Q2","Q2-2015","1","RATIOS","0","Units",,,129.739308720569,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,132.96457956073,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,133.665152788181,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2016","2016","1","RATIOS","0","Units",,,137.194395811851,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,133.827605829536,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,135.049580252089,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,137.381415446962,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,142.518981718816,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2017","2017","1","RATIOS","0","Units",,,146.986099864702,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,145.581688255643,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,148.246204728228,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,147.87261025101,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,146.243896223927,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2018","2018","1","RATIOS","0","Units",,,142.243208669464,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,145.588475963175,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,144.182220412053,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,142.271706251413,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,136.930432051217,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2019","2019","1","RATIOS","0","Units",,,133.287301236972,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,132.783988716435,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,132.216318094521,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,131.772020877346,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,136.376877259584,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,137.755214076419,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,131.736292179743,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,128.308614349618,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1972-Q3","Q3-1972","IDX","Index","0","Units",,,36.266489187558,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1972-Q4","Q4-1972","IDX","Index","0","Units",,,37.7436586696984,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1973","1973","IDX","Index","0","Units",,,40.9202003725579,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1973-Q1","Q1-1973","IDX","Index","0","Units",,,37.9200609561803,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1973-Q2","Q2-1973","IDX","Index","0","Units",,,39.760154201035,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1973-Q3","Q3-1973","IDX","Index","0","Units",,,42.4239821613625,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1973-Q4","Q4-1973","IDX","Index","0","Units",,,43.5766041716538,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1974","1974","IDX","Index","0","Units",,,45.0634382942834,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1974-Q1","Q1-1974","IDX","Index","0","Units",,,45.7856643401471,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1974-Q2","Q2-1974","IDX","Index","0","Units",,,45.5324038146283,,
